rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
1,1.000000000,0.680900000,\left(\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \mathrm{Jacov}\right)^2 - \mathrm{GSynFlow},ZiCo GSynFlow Div Jacov Sub Square GSynFlow Sub <EOS>,(square(((ZiCo / GSynFlow) - Jacov)) - GSynFlow),0.680900000,0.454000000,29,8,5,2033,run_monash_time_unique1000,1,20,TIME__CPHL__30T/seed_2033/run_monash_time_unique1000/visualizations/archive_latex.tex
2,0.999099099,0.680900000,\left(\mathrm{Jacov} - \frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}}\right)^2 - \mathrm{GSynFlow},Jacov ZiCo GSynFlow Div Sub Square GSynFlow Sub <EOS>,(square((Jacov - (ZiCo / GSynFlow))) - GSynFlow),0.680900000,0.454000000,139,8,5,2054,run_monash_time_unique1000,1,5,TIME__CPHL__30T/seed_2054/run_monash_time_unique1000/visualizations/archive_latex.tex
3,0.998198198,0.680900000,-\mathrm{GSynFlow} + \left(\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \mathrm{Jacov}\right)^2,GSynFlow Negative ZiCo GSynFlow Div Jacov Sub Square Add <EOS>,(-(GSynFlow) + square(((ZiCo / GSynFlow) - Jacov))),0.680900000,0.454000000,191,9,5,2144,run_monash_time_unique1000,1,1,TIME__CPHL__30T/seed_2144/run_monash_time_unique1000/visualizations/archive_latex.tex
4,0.997297297,0.675900000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \sqrt{\mathrm{GSynFlow}} - \mathrm{Jacov},ZiCo GSynFlow Div GSynFlow Sqrt Sub Jacov Sub <EOS>,(((ZiCo / GSynFlow) - sqrt(GSynFlow)) - Jacov),0.675900000,0.460000000,43,8,4,2048,run_monash_time_unique1000,1,11,TIME__CPHL__30T/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
5,0.996396396,0.675900000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \sqrt{\mathrm{GSynFlow}} + \mathrm{Jacov},ZiCo GSynFlow Div GSynFlow Sqrt Jacov Add Sub <EOS>,((ZiCo / GSynFlow) - (sqrt(GSynFlow) + Jacov)),0.675900000,0.460000000,189,8,4,2055,run_monash_time_unique1000,1,15,TIME__CPHL__30T/seed_2055/run_monash_time_unique1000/visualizations/archive_latex.tex
6,0.995495495,0.675900000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \mathrm{Jacov} - \sqrt{\mathrm{GSynFlow}},ZiCo GSynFlow Div Jacov Sub GSynFlow Sqrt Sub <EOS>,(((ZiCo / GSynFlow) - Jacov) - sqrt(GSynFlow)),0.675900000,0.460000000,37,8,4,2056,run_monash_time_unique1000,1,5,TIME__CPHL__30T/seed_2056/run_monash_time_unique1000/visualizations/archive_latex.tex
7,0.994594595,0.675900000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \mathrm{Jacov} + \sqrt{\mathrm{GSynFlow}},ZiCo GSynFlow Div Jacov GSynFlow Sqrt Add Sub <EOS>,((ZiCo / GSynFlow) - (Jacov + sqrt(GSynFlow))),0.675900000,0.460000000,59,8,4,2059,run_monash_time_unique1000,1,21,TIME__CPHL__30T/seed_2059/run_monash_time_unique1000/visualizations/archive_latex.tex
8,0.993693694,0.675900000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} + -\mathrm{Jacov} - \sqrt{\mathrm{GSynFlow}},ZiCo GSynFlow Div Jacov Negative GSynFlow Sqrt Sub Add <EOS>,((ZiCo / GSynFlow) + (-(Jacov) - sqrt(GSynFlow))),0.675900000,0.460000000,82,9,4,2086,run_monash_time_unique1000,1,2,TIME__CPHL__30T/seed_2086/run_monash_time_unique1000/visualizations/archive_latex.tex
9,0.992792793,0.675900000,-\sqrt{\mathrm{GSynFlow}} - \mathrm{Jacov} - \frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}},GSynFlow Sqrt Negative Jacov ZiCo GSynFlow Div Sub Sub <EOS>,(-(sqrt(GSynFlow)) - (Jacov - (ZiCo / GSynFlow))),0.675900000,0.460000000,100,9,4,2118,run_monash_time_unique1000,1,1,TIME__CPHL__30T/seed_2118/run_monash_time_unique1000/visualizations/archive_latex.tex
10,0.991891892,0.675900000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} + -\sqrt{\mathrm{GSynFlow}} - \mathrm{Jacov},ZiCo GSynFlow Div GSynFlow Sqrt Negative Jacov Sub Add <EOS>,((ZiCo / GSynFlow) + (-(sqrt(GSynFlow)) - Jacov)),0.675900000,0.460000000,120,9,5,2307,run_monash_time_unique1000,1,1,TIME__CPHL__30T/seed_2307/run_monash_time_unique1000/visualizations/archive_latex.tex
11,0.990990991,0.675900000,-\mathrm{Jacov} + \frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \sqrt{\mathrm{GSynFlow}},Jacov Negative ZiCo GSynFlow Div GSynFlow Sqrt Sub Add <EOS>,(-(Jacov) + ((ZiCo / GSynFlow) - sqrt(GSynFlow))),0.675900000,0.460000000,13,9,4,2325,run_monash_time_unique1000,1,1,TIME__CPHL__30T/seed_2325/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.669100000,\sqrt{\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}}} - \mathrm{Jacov} + \sqrt{\mathrm{GSynFlow}},L2-Norm GSynFlow Div Sqrt Jacov GSynFlow Sqrt Add Sub <EOS>,(sqrt((L2-Norm / GSynFlow)) - (Jacov + sqrt(GSynFlow))),0.669100000,0.477200000,70,9,4,2111,run_monash_time_unique1000,2,1,TIME__CPHL__30T/seed_2111/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.657300000,\left(\frac{\sqrt{\mathrm{ZiCo}}}{\mathrm{GSynFlow}} - \mathrm{Jacov}\right)^2 - \mathrm{GSynFlow},ZiCo Sqrt GSynFlow Div Jacov Sub Square GSynFlow Sub <EOS>,(square(((sqrt(ZiCo) / GSynFlow) - Jacov)) - GSynFlow),0.657300000,0.483500000,40,9,6,2064,run_monash_time_unique1000,1,2,TIME__CPHL__30T/seed_2064/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.656300000,\left(\sqrt{\frac{\mathrm{Jacov}}{\mathrm{GSynFlow}}} - \mathrm{Jacov}\right)^2 - \mathrm{GSynFlow},Jacov GSynFlow Div Sqrt Jacov Sub Square GSynFlow Sub <EOS>,(square((sqrt((Jacov / GSynFlow)) - Jacov)) - GSynFlow),0.656300000,0.495700000,15,9,6,2303,run_monash_time_unique1000,1,1,TIME__CPHL__30T/seed_2303/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.656300000,\left(\mathrm{Jacov} - \sqrt{\frac{\mathrm{Jacov}}{\mathrm{GSynFlow}}}\right)^2 - \mathrm{GSynFlow},Jacov Jacov GSynFlow Div Sqrt Sub Square GSynFlow Sub <EOS>,(square((Jacov - sqrt((Jacov / GSynFlow)))) - GSynFlow),0.656300000,0.495700000,158,9,6,2219,run_monash_time_unique1000,2,1,TIME__CPHL__30T/seed_2219/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.649400000,\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \left(\log\left(\mathrm{GSynFlow}\right)\right)^2 + \mathrm{Jacov},ZiCo GSynFlow Div GSynFlow Log Square Jacov Add Sub <EOS>,((ZiCo / GSynFlow) - (square(log(GSynFlow)) + Jacov)),0.649400000,0.413300000,47,9,5,2277,run_monash_time_unique1000,2,1,TIME__CPHL__30T/seed_2277/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.648900000,\frac{\sqrt{\mathrm{ZiCo}}}{\mathrm{GSynFlow}} - \mathrm{Jacov} + \sqrt{\mathrm{GSynFlow}},ZiCo Sqrt GSynFlow Div Jacov GSynFlow Sqrt Add Sub <EOS>,((sqrt(ZiCo) / GSynFlow) - (Jacov + sqrt(GSynFlow))),0.648900000,0.488900000,18,9,4,2069,run_monash_time_unique1000,1,2,TIME__CPHL__30T/seed_2069/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.646500000,\left(\frac{\sqrt{\mathrm{MParams}}}{\mathrm{GSynFlow}} - \mathrm{Jacov}\right)^2 - \mathrm{GSynFlow},MParams Sqrt GSynFlow Div Jacov Sub Square GSynFlow Sub <EOS>,(square(((sqrt(MParams) / GSynFlow) - Jacov)) - GSynFlow),0.646500000,0.535000000,63,9,6,2030,run_monash_time_unique1000,1,25,TIME__CPHL__30T/seed_2030/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.646500000,\left(\mathrm{Jacov} - \frac{\sqrt{\mathrm{MParams}}}{\mathrm{GSynFlow}}\right)^2 - \mathrm{GSynFlow},Jacov MParams Sqrt GSynFlow Div Sub Square GSynFlow Sub <EOS>,(square((Jacov - (sqrt(MParams) / GSynFlow))) - GSynFlow),0.646500000,0.535000000,95,9,6,2176,run_monash_time_unique1000,1,3,TIME__CPHL__30T/seed_2176/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.642300000,\sqrt{\mathrm{Jacov}} + \mathrm{MParams} - \frac{\mathrm{Snip}}{\mathrm{GradNorm}},Jacov Sqrt MParams Add Snip Grad_Norm Div Sub <EOS>,((sqrt(Jacov) + MParams) - (Snip / Grad_Norm)),0.642300000,0.415900000,50,8,4,2146,run_monash_time_unique1000,1,1,TIME__CPHL__30T/seed_2146/run_monash_time_unique1000/visualizations/archive_latex.tex
