rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
1,1.000000000,0.851400000,\left(\frac{\log\left(\frac{\mathrm{Jacov}}{\mathrm{Fisher}}\right)}{\sqrt{\mathrm{Snip}}}\right) \cdot \left(\mathrm{GradNorm}\right),Jacov Fisher Div Log Snip Sqrt Div Grad_Norm Mul <EOS>,((log((Jacov / Fisher)) / sqrt(Snip)) * Grad_Norm),0.851400000,0.782400000,92,9,5,2075,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2075/run_monash_time_unique1000/visualizations/archive_latex.tex
2,0.999099099,0.846600000,\frac{\mathrm{Jacov}}{\frac{\mathrm{Snip}}{\log\left(\left(\mathrm{GSynFlow}\right)^2\right) + \mathrm{GraSP}}},Jacov Snip GSynFlow Square Log GraSP Add Div Div <EOS>,(Jacov / (Snip / (log(square(GSynFlow)) + GraSP))),0.846600000,0.845300000,84,9,6,2045,run_monash_time_unique1000,1,2,TIME__current_velocity__15T/seed_2045/run_monash_time_unique1000/visualizations/archive_latex.tex
3,0.998198198,0.846600000,\left(\log\left(\left(\mathrm{GSynFlow}\right)^2\right) + \mathrm{GraSP}\right) \cdot \left(\frac{\mathrm{Jacov}}{\mathrm{Snip}}\right),GSynFlow Square Log GraSP Add Jacov Snip Div Mul <EOS>,((log(square(GSynFlow)) + GraSP) * (Jacov / Snip)),0.846600000,0.845300000,37,9,5,2048,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
4,0.997297297,0.846600000,\left(\mathrm{GraSP} + \log\left(\left(\mathrm{GSynFlow}\right)^2\right)\right) \cdot \left(\frac{\mathrm{Jacov}}{\mathrm{Snip}}\right),GraSP GSynFlow Square Log Add Jacov Snip Div Mul <EOS>,((GraSP + log(square(GSynFlow))) * (Jacov / Snip)),0.846600000,0.845300000,40,9,5,2059,run_monash_time_unique1000,1,2,TIME__current_velocity__15T/seed_2059/run_monash_time_unique1000/visualizations/archive_latex.tex
5,0.996396396,0.846600000,\frac{\left(\mathrm{GraSP} + \log\left(\left(\mathrm{GSynFlow}\right)^2\right)\right) \cdot \left(\mathrm{Jacov}\right)}{\mathrm{Snip}},GraSP GSynFlow Square Log Add Jacov Mul Snip Div <EOS>,(((GraSP + log(square(GSynFlow))) * Jacov) / Snip),0.846600000,0.845300000,99,9,6,2067,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2067/run_monash_time_unique1000/visualizations/archive_latex.tex
6,0.995495495,0.846600000,\frac{\left(\left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\sqrt{\mathrm{Jacov}}\right)}{\mathrm{Snip}} - \mathrm{plain},Grad_Norm Square Jacov Sqrt Mul Snip Div plain Sub <EOS>,(((square(Grad_Norm) * sqrt(Jacov)) / Snip) - plain),0.846600000,0.787200000,187,9,5,2079,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2079/run_monash_time_unique1000/visualizations/archive_latex.tex
7,0.994594595,0.846600000,\frac{\mathrm{GraSP} + \log\left(\left(\mathrm{GSynFlow}\right)^2\right)}{\frac{\mathrm{Snip}}{\mathrm{Jacov}}},GraSP GSynFlow Square Log Add Snip Jacov Div Div <EOS>,((GraSP + log(square(GSynFlow))) / (Snip / Jacov)),0.846600000,0.845300000,36,9,5,2119,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2119/run_monash_time_unique1000/visualizations/archive_latex.tex
8,0.993693694,0.846600000,\left(\sqrt{\mathrm{Jacov}}\right) \cdot \left(\frac{\left(\mathrm{GradNorm}\right)^2}{\mathrm{Snip}}\right) - \mathrm{plain},Jacov Sqrt Grad_Norm Square Snip Div Mul plain Sub <EOS>,((sqrt(Jacov) * (square(Grad_Norm) / Snip)) - plain),0.846600000,0.787200000,187,9,5,2121,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2121/run_monash_time_unique1000/visualizations/archive_latex.tex
9,0.992792793,0.846600000,\left(\frac{\mathrm{Jacov}}{\mathrm{Snip}}\right) \cdot \left(\mathrm{GraSP} + \log\left(\left(\mathrm{GSynFlow}\right)^2\right)\right),Jacov Snip Div GraSP GSynFlow Square Log Add Mul <EOS>,((Jacov / Snip) * (GraSP + log(square(GSynFlow)))),0.846600000,0.845300000,39,9,5,2125,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2125/run_monash_time_unique1000/visualizations/archive_latex.tex
10,0.991891892,0.846600000,\left(\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{Snip}}\right) \cdot \left(\left(\mathrm{GradNorm}\right)^2\right) - \mathrm{plain},Jacov Sqrt Snip Div Grad_Norm Square Mul plain Sub <EOS>,(((sqrt(Jacov) / Snip) * square(Grad_Norm)) - plain),0.846600000,0.787200000,168,9,5,2147,run_monash_time_unique1000,1,1,TIME__current_velocity__15T/seed_2147/run_monash_time_unique1000/visualizations/archive_latex.tex
