rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
1,1.000000000,0.729800000,\frac{\left(\mathrm{GradNorm}\right)^2}{\sqrt{\mathrm{Fisher}}} + \frac{\mathrm{MParams}}{\mathrm{GSynFlow}},Grad_Norm Square Fisher Sqrt Div MParams GSynFlow Div Add <EOS>,((square(Grad_Norm) / sqrt(Fisher)) + (MParams / GSynFlow)),0.729800000,0.771900000,23,9,4,2219,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__15T/seed_2219/run_monash_time_unique1000/visualizations/archive_latex.tex
2,0.999099099,0.729700000,\sqrt{\frac{\frac{\mathrm{MParams}}{\log\left(\mathrm{Jacov}\right)}}{\mathrm{GFLOPs}}} - \mathrm{ZiCo},MParams Jacov Log Div GFLOPs Div Sqrt ZiCo Sub <EOS>,(sqrt(((MParams / log(Jacov)) / GFLOPs)) - ZiCo),0.729700000,0.798200000,172,9,6,2179,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__15T/seed_2179/run_monash_time_unique1000/visualizations/archive_latex.tex
3,0.998198198,0.729700000,\sqrt{\frac{\mathrm{MParams}}{\left(\mathrm{GFLOPs}\right) \cdot \left(\log\left(\mathrm{Jacov}\right)\right)}} - \mathrm{ZiCo},MParams GFLOPs Jacov Log Mul Div Sqrt ZiCo Sub <EOS>,(sqrt((MParams / (GFLOPs * log(Jacov)))) - ZiCo),0.729700000,0.798200000,14,9,6,2181,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__15T/seed_2181/run_monash_time_unique1000/visualizations/archive_latex.tex
4,0.997297297,0.726000000,\frac{\sqrt{\frac{\mathrm{GradNorm}}{\mathrm{GSynFlow}}} + \left(\mathrm{GradNorm}\right)^2}{\mathrm{plain}},Grad_Norm GSynFlow Div Sqrt Grad_Norm Square Add plain Div <EOS>,((sqrt((Grad_Norm / GSynFlow)) + square(Grad_Norm)) / plain),0.726000000,0.747100000,21,9,5,2035,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__15T/seed_2035/run_monash_time_unique1000/visualizations/archive_latex.tex
5,0.996396396,0.725500000,\frac{\frac{\mathrm{GradNorm}}{\left(\log\left(\mathrm{Jacov}\right)\right) \cdot \left(\left(\mathrm{ZiCo}\right)^2\right)}}{\mathrm{plain}},Grad_Norm Jacov Log ZiCo Square Mul Div plain Div <EOS>,((Grad_Norm / (log(Jacov) * square(ZiCo))) / plain),0.725500000,0.797300000,13,9,5,2027,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__15T/seed_2027/run_monash_time_unique1000/visualizations/archive_latex.tex
6,0.995495495,0.725500000,\frac{\frac{\mathrm{GradNorm}}{\left(\mathrm{plain}\right) \cdot \left(\left(\mathrm{ZiCo}\right)^2\right)}}{\log\left(\mathrm{Jacov}\right)},Grad_Norm plain ZiCo Square Mul Div Jacov Log Div <EOS>,((Grad_Norm / (plain * square(ZiCo))) / log(Jacov)),0.725500000,0.797300000,145,9,5,2033,run_monash_time_unique1000,1,4,TIME__Coastal_T_S__15T/seed_2033/run_monash_time_unique1000/visualizations/archive_latex.tex
7,0.994594595,0.725500000,\frac{\frac{\frac{\mathrm{GradNorm}}{\mathrm{plain}}}{\left(\mathrm{ZiCo}\right)^2}}{\log\left(\mathrm{Jacov}\right)},Grad_Norm plain Div ZiCo Square Div Jacov Log Div <EOS>,(((Grad_Norm / plain) / square(ZiCo)) / log(Jacov)),0.725500000,0.797300000,71,9,4,2037,run_monash_time_unique1000,1,9,TIME__Coastal_T_S__15T/seed_2037/run_monash_time_unique1000/visualizations/archive_latex.tex
8,0.993693694,0.725500000,\frac{\frac{\mathrm{GradNorm}}{\left(\mathrm{ZiCo}\right)^2}}{\left(\mathrm{plain}\right) \cdot \left(\log\left(\mathrm{Jacov}\right)\right)},Grad_Norm ZiCo Square Div plain Jacov Log Mul Div <EOS>,((Grad_Norm / square(ZiCo)) / (plain * log(Jacov))),0.725500000,0.797300000,151,9,4,2040,run_monash_time_unique1000,1,2,TIME__Coastal_T_S__15T/seed_2040/run_monash_time_unique1000/visualizations/archive_latex.tex
9,0.992792793,0.725500000,\frac{\frac{\mathrm{GradNorm}}{\left(\mathrm{ZiCo}\right)^2}}{\left(\log\left(\mathrm{Jacov}\right)\right) \cdot \left(\mathrm{plain}\right)},Grad_Norm ZiCo Square Div Jacov Log plain Mul Div <EOS>,((Grad_Norm / square(ZiCo)) / (log(Jacov) * plain)),0.725500000,0.797300000,78,9,4,2046,run_monash_time_unique1000,1,8,TIME__Coastal_T_S__15T/seed_2046/run_monash_time_unique1000/visualizations/archive_latex.tex
10,0.991891892,0.725500000,\frac{\frac{\frac{\mathrm{GradNorm}}{\log\left(\mathrm{Jacov}\right)}}{\left(\mathrm{ZiCo}\right)^2}}{\mathrm{plain}},Grad_Norm Jacov Log Div ZiCo Square Div plain Div <EOS>,(((Grad_Norm / log(Jacov)) / square(ZiCo)) / plain),0.725500000,0.797300000,151,9,5,2051,run_monash_time_unique1000,1,3,TIME__Coastal_T_S__15T/seed_2051/run_monash_time_unique1000/visualizations/archive_latex.tex
