rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
1,1.000000000,0.897300000,\left(\frac{\left(\mathrm{JacobFro}\right)^2}{\mathrm{Jacov}} + \mathrm{plain}\right) \cdot \left(\mathrm{GFLOPs}\right),Jacob_fro Square Jacov Div plain Add GFLOPs Mul <EOS>,(((square(Jacob_fro) / Jacov) + plain) * GFLOPs),0.897300000,0.929100000,170,8,5,2281,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__20T/seed_2281/run_monash_time_unique1000/visualizations/archive_latex.tex
2,0.998844673,0.896800000,\frac{\mathrm{GradNorm} - \mathrm{JacobFro}}{\sqrt{\mathrm{L2Norm} + \mathrm{Jacov}}},Grad_Norm Jacob_fro Sub L2-Norm Jacov Add Sqrt Div <EOS>,((Grad_Norm - Jacob_fro) / sqrt((L2-Norm + Jacov))),0.896800000,0.912000000,75,8,4,2202,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__20T/seed_2202/run_monash_time_unique1000/visualizations/archive_latex.tex
3,0.997689345,0.894500000,\frac{\log\left(\mathrm{L2Norm} + \mathrm{Jacov}\right) + \mathrm{Fisher}}{\sqrt{\mathrm{JacobFro}}},L2-Norm Jacov Add Log Fisher Add Jacob_fro Sqrt Div <EOS>,((log((L2-Norm + Jacov)) + Fisher) / sqrt(Jacob_fro)),0.894500000,0.919300000,40,9,5,2073,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__20T/seed_2073/run_monash_time_unique1000/visualizations/archive_latex.tex
4,0.996534018,0.893700000,\frac{\log\left(\mathrm{L2Norm} + \mathrm{Jacov}\right) + \mathrm{Fisher}}{\mathrm{JacobFro}},L2-Norm Jacov Add Log Fisher Add Jacob_fro Div <EOS>,((log((L2-Norm + Jacov)) + Fisher) / Jacob_fro),0.893700000,0.922700000,157,8,5,2059,run_monash_time_unique1000,1,6,TIME__Coastal_T_S__20T/seed_2059/run_monash_time_unique1000/visualizations/archive_latex.tex
5,0.995378691,0.893700000,\frac{\mathrm{Fisher} + \log\left(\mathrm{Jacov} + \mathrm{L2Norm}\right)}{\mathrm{JacobFro}},Fisher Jacov L2-Norm Add Log Add Jacob_fro Div <EOS>,((Fisher + log((Jacov + L2-Norm))) / Jacob_fro),0.893700000,0.922700000,103,8,5,2132,run_monash_time_unique1000,1,4,TIME__Coastal_T_S__20T/seed_2132/run_monash_time_unique1000/visualizations/archive_latex.tex
6,0.994223363,0.893700000,\frac{\log\left(\mathrm{Jacov} + \mathrm{L2Norm}\right) + \mathrm{Fisher}}{\mathrm{JacobFro}},Jacov L2-Norm Add Log Fisher Add Jacob_fro Div <EOS>,((log((Jacov + L2-Norm)) + Fisher) / Jacob_fro),0.893700000,0.922700000,37,8,5,2133,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__20T/seed_2133/run_monash_time_unique1000/visualizations/archive_latex.tex
7,0.993068036,0.893700000,\frac{\mathrm{Fisher} + \log\left(\mathrm{L2Norm} + \mathrm{Jacov}\right)}{\mathrm{JacobFro}},Fisher L2-Norm Jacov Add Log Add Jacob_fro Div <EOS>,((Fisher + log((L2-Norm + Jacov))) / Jacob_fro),0.893700000,0.922700000,192,8,5,2213,run_monash_time_unique1000,1,4,TIME__Coastal_T_S__20T/seed_2213/run_monash_time_unique1000/visualizations/archive_latex.tex
8,0.991912709,0.893500000,\frac{\left(\mathrm{Fisher}\right)^2 - \mathrm{JacobFro}}{\log\left(\mathrm{Jacov} + \mathrm{L2Norm}\right)},Fisher Square Jacob_fro Sub Jacov L2-Norm Add Log Div <EOS>,((square(Fisher) - Jacob_fro) / log((Jacov + L2-Norm))),0.893500000,0.919700000,171,9,4,2222,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__20T/seed_2222/run_monash_time_unique1000/visualizations/archive_latex.tex
9,0.990757381,0.893200000,\frac{\log\left(\left(\mathrm{L2Norm} + \mathrm{Jacov}\right) \cdot \left(\mathrm{Fisher}\right)\right)}{\left(\mathrm{JacobFro}\right)^2},L2-Norm Jacov Add Fisher Mul Log Jacob_fro Square Div <EOS>,(log(((L2-Norm + Jacov) * Fisher)) / square(Jacob_fro)),0.893200000,0.920100000,92,9,5,2125,run_monash_time_unique1000,1,1,TIME__Coastal_T_S__20T/seed_2125/run_monash_time_unique1000/visualizations/archive_latex.tex
10,0.989602054,0.892500000,\frac{\log\left(\mathrm{L2Norm} + \mathrm{Jacov}\right) + \left(\mathrm{Fisher}\right)^2}{\mathrm{JacobFro}},L2-Norm Jacov Add Log Fisher Square Add Jacob_fro Div <EOS>,((log((L2-Norm + Jacov)) + square(Fisher)) / Jacob_fro),0.892500000,0.923700000,111,9,5,2095,run_monash_time_unique1000,1,3,TIME__Coastal_T_S__20T/seed_2095/run_monash_time_unique1000/visualizations/archive_latex.tex
